name,title,description,creator,youtube_url,template_url,date_posted,resource_url,id
Email AI Agent,"How I'd Teach a 10 Year Old to Build AI Agents (No Code, n8n)","In this tutorial video by Nate Herk, a complete workflow is built in n8n for creating an AI-powered email agent. The system combines an OpenAI chat model for processing user inputs, window buffer memory for maintaining conversation context, a Gmail tool for sending emails, and a Google Sheets contact database for dynamically retrieving recipient information. The video demonstrates setting up credentials, configuring dynamic expressions for email contents, and updating system prompts. Free access is provided via his free Skool community, where the workflow template is available.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=6DLZK7XDOGo,https://drive.google.com/file/d/1pkdI5-ezSEHMv1IuNqniaM60lMtnt04k/view?usp=drive_link,2025-01-17T04:08:31.000Z,https://www.skool.com/ai-automation-society/new-video-how-id-teach-a-10-year-old-to-build-ai-agents,6DLZK7XDOGo
Customer Support Automation,This AI Agent Handled 1000+ Support Tickets (Here's How),"This system automates customer support by handling FAQs, package tracking, ticket creation, and call scheduling through a sophisticated AI agent workflow. It integrates an AI agent with OpenAI, manages dynamic chat memory via Postgres, and leverages document retrieval using Supabase as a vector store. Additional modules interact with Airtable for database operations and Google Drive/Calendar for document management and scheduling. The guide, provided by Mark and Philipp of 5minAI, offers a free template in the community.",5minAI,https://www.youtube.com/watch?v=LCRxRnsWErs,https://drive.google.com/file/d/1SeslCyoTxjySKkppm2aCkSOcnuQw7W_D/view?usp=drive_link,2025-01-14T12:58:09.000Z,https://www.skool.com/5minai/classroom/b4afa5e9?md=6f29b440e19e4cf39e067b62c346e86f,LCRxRnsWErs
Voice RAG Agent,Having an Actual Conversation with Data Using an ElevenLabs Voice Agent and n8n,"This video demonstrates a complete n8n workflow that integrates a conversational voice AI agent using ElevenLabs with a vector database (Pine Cone) for Retrieval Augmented Generation (RAG). The system pulls project data from a Google Doc via n8n workflows, processes user queries through a webhook, and responds with natural voice interactions. Creator Nate Herk explains how to set up the web hook, the ElevenLabs voice agent, and the vector search, offering a free template available in his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=pJYm7MOyMH0,https://drive.google.com/file/d/1ix9Oihxw8GUT-VBdgBoL_7NoHFg-wvKW/view?usp=drive_link  https://drive.google.com/file/d/1YEc-zjlRwW0q8xX2HaCBbuXzlv5m_c-p/view?usp=drive_link ,2025-01-13T01:14:28.000Z,https://www.skool.com/ai-automation-society/new-video-having-an-actual-conversation-with-data-using-an-elevenlabs-voice-agent,pJYm7MOyMH0
Telegram Chatbot Workflow,Flowise AI Tutorial (2025) #12 - Telegram Integration,"In this tutorial, Leon van Zyl shows how to build a Telegram chatbot workflow that integrates Flowise AI with an automation tool. The system uses Telegram triggers to receive messages and HTTP request nodes to post queries to Flowise’s API endpoints. It manages chat history and context by passing chat IDs, and incorporates SER API and OpenAI credentials for web search and text generation. The free template is available via the course resources on GitHub.",Leon van Zyl,https://www.youtube.com/watch?v=o8yhnqCF2gs,https://drive.google.com/file/d/1puYPa55_fP14zxK8us4qb83dSOB30zFK/view?usp=drive_link  https://drive.google.com/file/d/1Xf-nw-sR_n7oGlCVrGgHE8hHXRZLv_H6/view?usp=drive_link  https://drive.google.com/file/d/1XRC2kHjweSajJ_e96i11EpFzZTI2_ovc/view?usp=drive_link  https://drive.google.com/file/d/152LPpnD3gJuKZXvINXVYZ68HqUwL6NE3/view?usp=drive_link  https://drive.google.com/file/d/1qxOCjhI7ki5QZda8e0QeuJeNUjN5weY5/view?usp=drive_link  https://drive.google.com/file/d/13d8PL79x7RA3gH9fC1_vxXjPr9KiOFLf/view?usp=drive_link ,2025-01-11T08:58:22.000Z,https://github.com/leonvanzyl/flowise-masterclass-2025/tree/master/Software%20Development%20Team,o8yhnqCF2gs
Airtable AI Agent,DOUBLE Your Business with this AI Agent for Airtable,"This workflow integrates an AI agent with Airtable data, enabling dynamic data queries, math operations, filtering, and map generation. It uses a chat-based agent configuration with OpenAI for code interpretation and response generation, and Mapbox for visual mapping. The system is implemented in n8n and is designed to automatically retrieve base and schema details from Airtable. Created by Mark and Philipp from 5minAI, it comes with a free template available for community use.",5minAI,https://www.youtube.com/watch?v=SotqsAZEhdc,https://drive.google.com/file/d/1YfhuXF3KnSeiFn19IOyp9KQx7Lb2uSOD/view?usp=drive_link,2025-01-06T19:28:43.000Z,https://www.skool.com/5minai/classroom/b4afa5e9?md=1aca488cac3f4d37ae20e39564fb85f7,SotqsAZEhdc
Email Auto Agent,"How I Built an AI Agent to Automate my Emails in n8n (Step by Step, No Code)","This workflow automates email handling by detecting customer support inquiries. Using a Gmail trigger and set field node, the email content is evaluated via an OpenAI node to determine if it is support-related. If true, a conditional switch routes the email to an AI agent which consults a Pinecone vector database loaded with customer support policies and FAQs, drafts a response, and then notifies via Telegram. Created by Nate Herk and available through his free Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=KIJHRq_Tg6o,https://drive.google.com/file/d/1CMMCcU56QNDyXLo2G9GTbjMr6CnXObiJ/view?usp=drive_link  https://drive.google.com/file/d/1yDwZQ5p_BkWJPs6cgIeuQ_zSK_8IEowo/view?usp=drive_link ,2024-12-12T01:35:24.000Z,https://www.skool.com/ai-automation-society/new-video-how-i-built-an-ai-agent-to-automate-my-emails-in-n8n,KIJHRq_Tg6o
RAG Document System,The Best RAG System On YouTube (Steal This!),"In this detailed tutorial, Nate Herk demonstrates a robust RAG system built on n8n that integrates Supabase and Postgres for dynamic document management. The workflow monitors a Google Drive folder for file creations and updates, automatically converting file types (e.g., Google Docs to text, PDF processing) and extracting metadata for vector database uploads. With built-in versioning and AI agent interaction, this automation streamlines data consistency and retrieval. Free template available via the Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=Kvf-Pr1LRe4,https://drive.google.com/file/d/1_t3bSGLr2u-IT_cy9Pf0ry7wmw3uDgPe/view?usp=drive_link,2024-12-07T02:13:45.000Z,https://www.skool.com/ai-automation-society/new-video-the-best-rag-system-on-youtube,Kvf-Pr1LRe4
Invoice Processing Agent,This AI Agent Extracts Text From Images in n8n,"This workflow implements a no-code solution that processes invoice images triggered via Telegram. The system downloads the image, sends it to a free OCR API (ocr.space) to extract text, and then parses the extracted data to update a database and upload the original image to Google Drive. It further generates a summary response back to Telegram. Built by Nate Herk on his AI Automation channel, this practical system demonstrates robust integration of multiple APIs and nodes.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=skHe-qIRkM4,https://drive.google.com/file/d/1YZJKUed1cueBFn9yiOGj60GBLhI3i9m-/view?usp=drive_link,2024-12-05T21:34:27.000Z,https://www.skool.com/ai-automation-society/new-video-this-invoice-ai-agent-extracts-text-from-images-in-n8n,skHe-qIRkM4
Vector DB Integration,"Vector Database Optimization with n8n: Metadata, Text Splitting, & Embeddings","Nate Herk presents a detailed workflow for optimizing vector database operations using a no-code automation system. The system covers inserting data into Pinecone, handling metadata, and implementing various text splitting techniques (recursive, token, and character splitting) to fine-tune embeddings for Retrieval-Augmented Generation (RAG). The tutorial explains API configurations, binary versus JSON processing, and error handling for embedding mismatches. The free template is accessible via his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=VBw5PEV-zKw,https://drive.google.com/file/d/1DjxnKBX35rCQta__qNSMpICilX5sZRYA/view?usp=drive_link,2024-12-04T01:11:47.000Z,https://www.skool.com/ai-automation-society/new-video-vector-database-optimization-with-n8n-metadata-text-splitting-embeddings,VBw5PEV-zKw
Multi-Agent Content Maker,Build this Multi AI Agent System for Research and Content Creation in n8n,"This system is a multi-agent workflow designed for automated research and tailored content creation. It integrates with Google Sheets to trigger a series of processes that use the Tavali API for real-time news search, then channels the gathered data into three specialized agents to produce optimized posts for LinkedIn, X (Twitter), and blogs. Built in n8n, it leverages automated triggering and data-driven prompts to deliver audience-targeted content. Creator: Nate Herk.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=u2Tuu02r7QI,https://drive.google.com/file/d/1Up3GxZU9_29biPbi2H0VsxJl3S6GRMgu/view?usp=drive_link,2024-12-03T03:00:00.000Z,https://www.skool.com/ai-automation-society/new-video-multi-ai-agent-system-for-research-content-creation,u2Tuu02r7QI
Personal Assistant,"How to Build a Personal Assistant AI Agent in n8n (Step-by-Step, No Code)","This in-depth tutorial by Nate Herk demonstrates a no-code personal assistant built in n8n that integrates multiple agents and tools. The system uses telegram triggers, a built-in AI agent with memory, and several tool nodes including Gmail for emailing, Google Sheets for contact management, Google Calendar for event scheduling, and a research agent leveraging Wikipedia and Hacker News. It also showcases text-to-speech conversion via 11 Labs. Access the free workflow template via the free Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=ZP4fjVWKt2w,https://drive.google.com/file/d/1-NTtE59s0xq6uhhm-01fOOG0XHtGwBDd/view?usp=drive_link  https://drive.google.com/file/d/10UW7XA4h--As9rmknmCPV-4qYQMS7_dS/view?usp=drive_link  https://drive.google.com/file/d/1jcCh0VbaAjoS_H7Qk-CzaS_w-np6Ve37/view?usp=drive_link  https://drive.google.com/file/d/1YCrEOazOxgqvQakaxH4OX9tezW5KXa3D/view?usp=drive_link ,2024-11-29T03:07:45.000Z,https://www.skool.com/ai-automation-society/new-video-how-to-build-a-personal-assistant-ai-agent-step-by-step,ZP4fjVWKt2w
RAG Agent Workflow,Step by Step: RAG AI Agents Got Even Better,"This video presents a detailed build of a RAG AI agent workflow using a no-code platform. It integrates a persistent memory system with Postgres, a vector store via Supabase, and file automation driven by Google Drive triggers, while leveraging text embeddings and OpenAI-based models. The agent retrieves and updates contextual data in real time for project management. Created by Nate Herk, the free template is available through his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=wEXrbtqNIqI,https://drive.google.com/file/d/1rlyxt0PlcFnz21hCjnALRPZSQjc3z9ZL/view?usp=drive_link  https://drive.google.com/file/d/1Wqvj3w1mp9TNSnvjtB0p9ZhqAm8wtsc0/view?usp=drive_link ,2024-11-24T02:25:14.000Z,https://www.skool.com/ai-automation-society/new-video-step-by-step-rag-ai-agents-got-even-better,wEXrbtqNIqI
Email Scraper,Step by Step: Scrape UNLIMITED Emails for FREE with n8n,"This workflow system automates email scraping from Google Maps by iterating over custom search queries. It sends dynamic HTTP GET requests to Google Maps, parses large HTML chunks with code nodes, filters and removes duplicate domains using regex, and then aggregates the valid email addresses before appending them to a Google Sheet. The system features error handling through looping configurations and a trigger workflow to call sub-workflows. Created by Nate Herk, the free template is available from his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=NzMNuuS5JbI,https://drive.google.com/file/d/1T1IZcunKHOlmQrv5jMUpvKqsVu6EJb9m/view?usp=drive_link  https://drive.google.com/file/d/1clcHKxR1shjZu-CUj05k3R9gUrTbPcf2/view?usp=drive_link ,2024-11-15T00:42:12.000Z,https://www.skool.com/ai-automation-society/new-video-step-by-step-scrape-unlimited-emails-for-free-with-n8n,NzMNuuS5JbI
Lead Nurturing Workflow,Step By Step: Automating Lead Nurturing with No Code in n8n,"This automated lead nurturing workflow built with n8n integrates Google Forms and Sheets, OpenAI’s GPT-4, Gmail, and Slack notifications to capture and process lead data. The system triggers on new Google Form submissions, processes inputs with custom JavaScript and AI to generate personalized emails, updates CRM status and tagging in Google Sheets, and notifies teams via Slack. Created by Nate Herk, this video provides access to a free template via his Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=fWtXJswvUcA,https://drive.google.com/file/d/1aLQOrXF8LQsi6UI-qqbLqZhcW-cuWVJp/view?usp=drive_link,2024-11-01T00:34:10.000Z,https://www.skool.com/ai-automation-society/step-by-step-automating-lead-nurturing-with-no-code-in-n8n,fWtXJswvUcA
AI Agent Workflow Masterclass,n8n Masterclass: Build AI Agents & Automate Workflows (Beginner to Pro),"In this masterclass by Nate Herk, a complete system is built using n8n to design AI agents and automate workflows. The video walks through a hands-on demo featuring integrations with Google Sheets, Gmail, OpenAI (for LLM-powered summarization), and Pinecone for vector database operations, along with retrieval-augmented generation (RAG), sub-workflows, error handling, and API calls. Viewers can import free community templates from the Skool community.",Nate Herk | AI Automation,https://www.youtube.com/watch?v=ZHH3sr234zY,https://drive.google.com/file/d/1WL-IJULogX6h4wvNHnodJTnE4mzgOvJX/view?usp=drive_link  https://drive.google.com/file/d/1BjrxM3yZI2m-QPpC65fV-LQAR5UYq4Ml/view?usp=drive_link  https://drive.google.com/file/d/16inc2zxJAtAlDCxxWK7pwHz3-kZWCVee/view?usp=drive_link ,2024-10-20T23:24:52.000Z,https://www.skool.com/ai-automation-society/n8n-masterclass-build-ai-agents-automate-workflows-beginner-to-pro,ZHH3sr234zY
